Time,Amount,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Class
57786,288.38973094803436,-0.5036846017845571,-0.9359165105810551,-1.8097481809546396,-1.3814553859910064,-1.6782798711751115,2.181030810708859,-2.5688460754312463,-1.2818475029761789,1.0652070243913436,1.2516212449521347,-2.5937216443198032,1.6225757306751443,1.2679449849287971,0.7722508735861795,-1.787030742303881,-0.6384197100424278,0.5988696156375053,-1.7135800954973774,-3.82834004370477,0.11443246758608394,-3.1710084592053502,1.644708498424852,-1.3804170317362159,1.962571049286725,1.849107925165678,1.619056354246578,2.895694899620503,0.7724564069203699,1
109636,31.051943534218143,0.16834041446699483,-0.4471861168207667,-0.03472829005738743,-0.9574817691705657,-0.45683802232824483,0.3061401656029745,1.2413713010234335,0.4951362485412528,-0.048588016459254736,1.5220867239306686,1.374642708836829,0.6692046685778923,0.8394716412414625,-1.6325918335016167,0.5607313766416026,-2.713951510712713,0.6146437718593027,0.04396175532750655,2.957708680747592,-0.19326921111597212,-0.14402581049104626,0.7834159428910629,-1.145227849481068,0.8992358604016735,-0.5222908423993473,0.19218948124552587,-0.9957818337942416,0.45429426769750825,0
49294,27.7003663201233,-1.6051115611141564,1.881128959710654,-0.012515354185160124,0.7945325157031949,-0.675362343561936,0.29341766264663716,0.7856202326000773,-0.9534616010578927,-1.030472197469888,1.1589586328350538,0.1275934792163676,-2.073981855916665,0.9310746402191066,0.9186506913050864,0.5132665646044744,-0.29022827598811657,-1.2513804917143008,-0.03943048306495449,-1.3799350935753443,0.6224134376309868,-1.0975785051847315,0.5930168021762127,-1.2764588720715813,0.016007906990929,0.8001431984194685,1.3800407601449867,0.564534558714355,0.4422759289098458,0
165250,23.95136916672686,-0.47496789621787755,-0.7272706758781221,-0.9679286817822821,0.12191642485495563,-1.218726532966867,-0.3789617471541479,0.8499482482105476,-1.110899401039427,-2.043183290820071,0.3751400102065105,1.7062480560895708,-0.770003914965904,0.21722000980776257,0.41064299319111947,-0.809936353717185,-0.740292837667174,-0.8245407717262296,-0.21737430973095453,-1.537478780142231,0.14690518832006835,0.306878996410685,0.1591342496114003,-1.998091031911719,-0.3375808629384451,0.05460187278617448,0.6369113804790913,-0.1889701197888737,-0.42241781514710675,0
143737,43.889631139339826,-2.5400913159152934,-0.12576410060148654,0.5884749765406383,-0.10243760807999935,-0.7829338607912978,0.754617863686147,0.3991490113785461,-0.40463094516564874,1.679769378194673,1.0637785803675572,1.2584085957215596,-1.635910040428943,-0.21290510341876925,0.1766658631631565,0.9560514080117214,0.4845808002665135,-0.7984589072153948,-0.1337698250661419,-1.1989443081783813,-1.2718709286302656,1.0463034821165476,-0.39906164021865476,0.3116915372735786,-1.4652390968768059,-1.3708375503423316,0.09716058010494769,-1.7436999428827282,0.7304818000899741,0
534,110.47000312805402,-0.3526525992651431,-1.4809846227439007,-2.257521127522382,0.25016845982388214,-0.18234971182118906,-0.2815363756664534,-0.6253101830709217,0.2770139650657033,-1.7663294677770143,-1.9096101102963732,0.9974738663883027,0.5869385812893694,-0.4885138403961628,-1.6007203873390188,1.8611451356563606,0.6044054261811611,0.9290592809236654,-0.4552680308792339,0.02849133038555423,1.295094497247981,-0.9085166881847788,-0.15745680168446863,0.30340032051830196,0.6485561710492806,-1.0256845721731718,-0.06458431513717962,0.1587512464910702,-0.2567678002744762,0
91828,12.408365479060647,-0.5353460699581564,-0.435906748443738,-0.30067166590732974,-1.0650107336985029,-1.634804682651253,-0.2270322579349835,-0.5062774710920208,-1.1714575952677893,-0.9929953376007642,0.749083757358521,0.08302652908612965,0.5082632861458994,0.23817266308071214,-1.9640974731952259,-0.006401438994942982,0.320758493714092,-1.4823116835684604,-1.3619877157253701,1.141656788035637,0.1710913030256979,-1.4925909691726604,0.7217858199677366,0.2804281708106643,-0.3758451568247093,-1.6939071719692966,2.1761741274830695,-1.1413686886427599,-0.9545104864230449,0
36132,39.46135693943273,0.6910714744381143,-1.9030912007981637,0.295063085036003,-0.6450518546653672,1.138616036184276,0.7159377163032825,1.650666958293752,-0.4817762314094423,-0.08825927075339096,0.9488902936815308,-0.4784870807418139,-1.0667522953206183,0.7982066352193451,1.943004088726718,0.4319963005592443,-0.5650745237744628,-0.8248075464713213,2.922524769299088,-0.1211304055252835,-0.37889859979039103,0.9465505702169696,-0.11412897856783712,-0.09614628506729596,-0.3251815134140878,1.6131168602021304,-0.470106273367103,0.3419036227779635,-1.449012833540259,0
115720,38.11864534221805,-0.9671931329367347,3.385779529706366,0.5778083134060041,-2.3422869003958224,1.4125761978590283,0.5883462274887707,-0.16682762002658155,-0.33499155656632146,-0.7694777604375442,-0.0322225008034638,2.269801339017437,0.2492057642402466,-0.3880002398948397,0.027841476575256305,-2.547564900286198,0.16560367451905023,-0.9615888063507506,0.42653480771950214,1.3098988127604896,0.6592130240954299,-0.10568971098328286,-0.06656598406599144,0.5489990779533968,0.9179664964526917,-0.1676224799523334,-1.009428904018778,-0.09065528017525741,0.6472384651632496,0
36110,7.819732229682932,0.17096082321513476,-1.0450689681937713,0.5309711748436791,0.33818737120376363,-0.691661909531725,0.1387188491238749,-1.1841829352697764,0.7100643188828407,1.6885274203017875,-0.33186371287339395,-0.1703695190914729,0.9432824709122071,-0.5158055935115504,-0.315103109248177,0.8710493154442048,-1.304805241452616,1.0759586304231366,-2.668479864493902,1.081935515567522,0.08650388447657786,1.3450833666535753,0.666041191557203,-0.27596716066584437,-0.2362361877945762,1.3856440480827399,0.3444226773732779,0.16591943527489092,1.9205875965901054,0
63580,16.281466142553466,-0.3784273757348716,0.3590102557644674,-1.1284539285304154,-0.03502594766236261,0.9062588677342958,0.10295359623015651,0.5276205455629002,-0.30774514352586274,-0.5500661552288456,-0.5654704455686759,0.7043508925451796,-0.5665920203472756,2.0358282113892217,-0.7305893899612165,0.7416307493038081,-1.0906159653366756,0.047093463511490304,1.3180240903883187,-0.3529507194168621,-0.832361064588712,-0.01877028946776057,-1.9398634384730338,-0.8094312542225909,-0.38289807824902705,1.7101370683826682,0.32109955215044567,-0.4063275066833166,-0.06313957400068138,0
153541,19.18189978091299,-0.42508643626978526,-0.4769626545443777,-0.4166833581541209,-0.1618333995790858,-0.5961862317347404,-0.1560620842834645,0.34316316553413,-0.07326938061221863,0.16608014233160126,0.5959036060163847,0.31601646678804624,-0.6866435824038268,-0.0055648413466295055,-0.3386583587877203,0.6144599840415075,-0.17094005076820487,0.033105820736235886,-0.9968482594599171,-0.4949251402862895,0.8456001484970856,-0.1333621211535936,0.6830436440198973,1.4331878831542089,-0.30891342598794286,-0.008999612769679489,0.4938871730991398,0.7209459910552289,-0.6210070792705596,0
64016,61.021339217686574,-0.7688270653922703,-0.23521782607123648,0.141081532739255,-0.19464616820122058,-1.1153054315765714,-0.07659178135597086,-1.4547217020730032,-0.15262857821751238,-0.6723524247671824,-0.07309816207006205,0.2957112595692934,-0.7093479695968923,0.40332780442023214,0.9452522484156837,1.2227119855230917,0.39493903861688934,0.2545637793902095,0.4295051539422801,-0.1350352460209415,0.6997823181877563,-2.724693060630687,-0.7316124627613961,0.11368695751304547,-0.9163700359801975,0.5140732196724156,-1.112847945820145,1.0099218385191209,0.019647692334433527,0
46233,70.18683297359583,0.300285816417426,-0.0764383805687257,-0.7507681095032748,0.40887432520989403,0.8138560694550699,-0.6130096398803725,-1.177469259364522,-0.2226899993957104,-0.8494436384080476,0.894029124450968,0.9414713445932821,-0.8526902113694709,2.459674675499957,0.9353094354560817,-0.021775475065716095,-1.2290161244108895,-0.30276828963454344,0.11227926179500128,-0.7881148428353174,0.021538556671803436,-0.21254198343616504,-1.0846394649421265,-0.26747349183057145,0.30617284778068327,-0.48869680604177196,-1.6006486644063183,-2.6238970748340837,-0.1867031811641881,0
129863,7.386819622881798,-0.16101935225648373,0.9494644737467931,0.17735096364987332,-0.6820654703919171,1.3776494414631033,2.9308177374177786,-0.5163665346230132,0.34188236525407895,-0.658764439327333,0.31884334393752367,0.3614711111014568,0.8258721003085312,-1.057047679454443,0.8072122421570583,0.06874048975568459,-0.35608889756855644,1.159607380103517,0.16808210843637514,1.8961443982691413,0.565471736146424,-1.6938570582926786,-0.013516530988117987,-0.36792989248910035,-1.0904143046344894,0.7983400499021226,1.6100458081503548,0.7605189823562446,-0.7767116756095642,0
106311,55.22201335028952,-0.9574554379939421,0.5081852966251201,0.5406242525777982,0.24982145128349503,-0.17711835396185455,0.7392645523125374,-1.1751879889123393,-0.3310413933891124,0.46877248699489044,0.28782098726162986,-0.9234711226666059,0.9694687674837104,1.8916361173811482,-1.332365168351539,0.3699418147777987,0.7097470131765795,-3.2137508726379456,0.5502051981387469,0.6474451550206377,1.875118838453476,0.295079272339449,-1.9457180732517374,-0.8988463449841124,0.13577216327248434,-0.5140366401614266,1.3267506266809421,0.34011678041858595,0.3294840748389938,0
34409,49.79638484174434,0.1318649378307463,0.24179083638762688,-0.5419254268182865,1.0487439390008477,0.7372456127388951,-0.3905223681332766,-0.7382829448979398,-0.39119548652692065,-1.7038825975809573,-0.47530551904877755,-1.8776179640954571,-1.1123908106433198,0.9407253789297401,0.3065336982667659,0.3723925055658833,-1.1995034755055658,0.021862454057023483,-0.18757722153872422,0.17813484282397435,0.1563020150935398,-1.3259877456847617,-0.4178509171140372,0.16776119388026953,-1.7189331709011204,1.3627397599465025,-0.03779914155246034,0.7028496251951247,0.13673453542279637,0
150396,52.5996434485735,0.3063504683134838,0.5796797087645863,0.6425009746995068,-1.8854262090433602,-2.9750538946407303,0.46442227120946866,-1.1806925608209513,-0.3000583274085742,-0.4431574418684796,1.4808709626216008,0.6096144315493278,0.15571955542801239,0.7196810882383582,-1.568936464111847,-1.0914574795744982,-0.6815954811411251,-0.9004968726354228,-0.2560690385319266,1.4622506124525503,-0.4987859276514785,0.11436181329393887,1.0254208112984016,0.424374110534961,0.15142371255641315,-0.15617100326774982,0.480299517694395,0.0610988403743081,0.44641868859325773,0
139810,37.4196800825269,1.527739056666093,0.3711246744555823,-0.25415545921363086,-0.25681833682258487,-0.8611074454616057,-1.6897945014964775,2.3318665090514754,-1.2609575612179096,0.286745756935173,0.6391399601913256,0.021935397516244806,-0.3576056084483524,1.6523384839643738,-0.37022097397112597,-0.07120037074527362,-0.9008954682151404,-0.794509147814639,-0.3371849710866416,-0.9797165860337755,-1.1885830158399406,0.5266905104894154,-1.2472887732056501,0.85120464922234,0.08680132113031916,-1.1984774446375481,-0.6747343560327016,-1.0192573600658308,1.657908229049905,0
24054,70.83490417959146,-0.5811597653152378,-1.2761561157688617,-0.8163068666986836,-0.8274103898742505,0.5758353633109657,-0.44149503018400105,1.3922668913395964,0.9143784743470802,-0.09850449573485434,-0.37415430178479486,-0.42962962836847673,0.022376577132634908,-0.6848054860666875,-0.5240120228223939,-0.2785384971382375,0.6260362451952817,-0.6760444849063288,-0.287551587509078,-0.47371008488909877,2.936556353831227,1.089673091269019,0.0885524684682324,1.0103383462122948,0.3056118903630931,-0.2774243457429262,-0.03657825980899329,0.6964134414074474,-1.5152973898365276,0
29709,84.5393034967063,-0.3876763411458214,-0.24817205425140584,1.3210474068152047,1.1038939123711256,1.1580361667753816,1.342030808135975,-0.16714286879885848,0.09242961158428663,1.0370249978303128,0.43173463288716113,-0.24148695711550122,0.14155977461155617,0.8767899174906398,-1.7611042757260942,0.28795794067768293,0.35806232641334773,-0.6157793176013145,-0.7809210534303541,-0.26196919572689265,1.6605204996216396,-0.7162612120646746,-0.7071647039599297,-0.5678623816076915,0.15650328274934555,1.173088873487832,0.47984416125846513,1.1897661756162912,-1.2797199658627312,0
109321,8.961229771793748,-1.2911995331710342,0.6838054335240671,-0.48414628706320556,0.39814477294756084,0.09328290646802319,2.0854765848981267,-0.2594645082463819,-0.6564399709546745,-0.9044387843773897,0.27445822938948256,-0.0322631193335966,1.2212134931163972,0.9080949096252514,1.226834700768575,-1.0691201581032657,-1.106281421021591,-0.6749182192757507,0.876026930233106,1.4001950973881934,0.793053849285834,-0.5553163859003072,0.7019570048198402,-1.1519947400765111,1.0114014293511082,0.14679231451188451,0.1422118948458112,-0.14611291093156561,-0.8002223723176515,0
363,31.84946413985209,-0.4475161804769566,-0.5952299666733085,-1.4367255804339973,0.7281515045397827,-0.4339890875307928,-0.570415940127794,0.43350601164392344,-0.88864248856662,-1.0578757149567817,0.5294348928544228,-2.0630979511388463,0.3078113212318858,0.5264040996955693,-1.1137470163268934,-1.9332810336828652,-1.4649938540840204,0.02778961855397797,0.07733411870581244,1.1369822287278917,1.231528646417946,0.21399280887134656,-0.16663936430987877,-0.0006537771163977454,0.03696032746731332,2.257318312810387,0.7791633539366966,-0.5827554835505314,-0.6503143079158332,0
10358,27.015452125672446,-1.060389817384788,0.3571371146225196,-0.5111247833991163,0.7275852306894242,0.5098687460486087,0.5085773902548095,-0.08356255394286466,-1.1457710555532625,0.18960451798385844,0.1807969196139873,0.0366718979346968,0.783608012029587,0.5475219872804757,1.9801126488542287,0.707533730195421,1.134954196273437,0.9946469855885735,-1.1010511374978684,0.7272932318887355,1.1496880552519408,-0.622766847374763,-1.134152052334247,-2.519162173577059,-1.9890527340821234,0.7190599312179173,-0.08775996717252713,-1.4027154469762453,1.0830246658480336,0
134312,20.942955095812664,1.1040439360485472,1.1023991947035794,0.24640584709055277,1.7146717355814036,0.1716355064070337,-0.5151604439674956,0.6400267338419304,1.6383968914383604,-1.429504468105789,1.3158188733069134,-0.8791546949852065,0.3083501340684456,-0.796441024486408,-2.709742794824104,0.0325604830893417,0.5404317506080026,-0.5602322509891186,-2.2862850945346067,0.6362770443023991,-0.662046981515067,-0.5252697219910429,0.7523898045617479,-1.103682399752701,2.9268185756310183,-0.37437196271254913,1.4912053720982035,-0.3172042558753959,-0.6315425271072211,0
45689,23.020694266570942,0.5141960582218651,-0.6939225094196793,0.3367949817349551,0.3241732601752543,-0.5895924309874476,1.0749286611110238,-0.371105336057449,0.7872947253443843,1.3314799587931099,-0.22043880467143506,-0.28859633103471843,1.2669124009716612,1.0735605561964325,2.0390825715051184,-0.09530747517234398,-1.4347701515209983,2.2891397086213208,0.021197604794625197,0.12848809431583832,0.6322132098598452,-0.13718855395453539,0.8911465909938019,0.13758311554667113,0.682862139277642,0.02736820361185991,-1.3761578619697787,2.474728278360927,-0.9795952218188448,0
1936,38.45262257623285,-1.0767478641198145,1.0182465545167008,-1.0895686771209252,-0.8575356625654175,-1.706700260806074,-1.4756785418795646,0.501952304029343,-0.5518791349176596,-0.594279615208419,0.5717641554886707,0.551660084769779,-1.3057351327162885,0.5506708301216604,-1.1595378499590543,-0.35088285009787024,-0.6255587226421573,-0.6805457684909444,0.0025789827745220945,-0.30034851478687774,0.4841636427576121,-0.09366111108835742,-0.17519242813716301,1.1918662377122091,1.5950383483237318,-0.37975260442261644,-0.5637749607314413,0.5776016081216605,-0.7107126271243205,0
112272,11.736609731465434,-0.9770779352848461,-0.10591716183004693,0.6223779202236087,0.43834825442512854,-0.46427728932810364,0.37333716709682774,-0.10288866677076992,0.7728853064375134,-2.5432136754822565,-0.19877407346293371,0.5962038417066609,-1.3907073190397543,0.30965530559515725,0.6944355525374237,0.5849523363886248,0.3320258902263284,-0.30155386214463126,-0.7700545740337338,-0.31998084520610737,-0.59537603875625,-0.2571731475746368,2.056581500140062,-0.456166456466486,-0.4298035854356519,-1.1763141383534554,-0.6884743829163495,-1.0860250320589193,-0.5350440052290282,0
91074,56.62766507669985,-0.5521580105493714,0.07324330143923687,-0.042484061245488605,-0.4220753785025209,0.37349491981372046,-1.2664661086840865,-1.2108559869218212,1.4878167688484256,0.232306205279679,-0.23158986153575992,-1.945633816067336,0.9768019585498393,0.1944558582923192,0.15014584287674804,-0.2970682307384281,1.0052916171943491,-0.10749840027770971,-0.1453777766725871,-1.7756303053254259,1.8225063182986816,0.7361341490991841,0.009739244163466634,0.4952407506065843,-1.1504097635891775,-1.6174608469101253,0.5650725726453664,-0.048997060464731644,-0.44983244338877165,0
882,24.648162234521763,1.2982888034262872,0.8464564693935386,-1.450676923668362,0.3849193921546099,-0.1555096626289571,-0.08544815206788905,0.6865849176923491,0.1341316846807541,1.1780896356933022,-0.15444718939434665,0.25585326558822274,0.6538497169639806,2.0648200192099257,1.5164785024941672,-0.8358160161446929,1.5355924164331292,-0.18955196266849764,-0.27158666344878923,2.2698511923325517,-0.6215177507988586,0.1938116976456301,-1.0670840739345697,-0.25381826990750833,-0.8040306571582316,0.7080986261481408,-1.1701205271650472,2.000090509849448,-1.5904211928448369,0
151296,66.6674843911079,-0.6101966896717711,0.5932671826667443,-1.6716823163961612,0.02597626742386366,1.5184505080534945,-0.2512705514878756,0.1961851079253025,-0.9409731905583659,1.4786045856616978,-0.03518933303598847,-0.3954699918547467,0.8043085263902404,-1.0368197621639204,-0.8966184012807213,0.33800976530375565,1.463526734310924,1.342842501834582,-0.5596884702389641,1.975234991922925,-0.3094483856465403,-0.3768057653875369,0.803143070077333,-0.6258640948712174,0.8611385075572007,-1.0182267669494036,-0.8897922099201578,0.948006286700217,0.6048866574347161,0
105227,20.167150422466413,-0.17524213644486517,-2.7189119968478295,0.21192622628056298,-0.8694112311623545,0.8385654929166804,0.10239951781205625,0.12161082030778038,0.13921313859025838,0.8761951612812626,-0.5152841224009516,-0.21566665484594966,0.7128195716892584,-1.1356634495222682,1.4899677154170965,0.4910937022664146,-0.7726906181921395,0.13480558054339964,0.8491517359758785,-0.5444239858211755,1.3897146808002883,1.8078089095762353,0.6354194274011405,-1.3753026374467185,2.643784617951763,-0.6781440283871689,0.8336383776589484,1.3039151590897,-0.5279440333852927,0
125865,19.311661016733254,1.5332445512821042,-1.8348760911457023,-0.32126064953917166,-0.21823190186898817,-1.2302517497566077,1.4533881576737215,0.2685533552695544,-0.5199099581023786,0.5893789522269506,0.30010764611218105,0.5797827160418615,-0.3845884485006789,1.235486585994089,-1.1846083147987905,-1.248394609021024,0.6380016069597233,-0.14262056456521452,0.3371313007697072,1.3201154226615142,-0.9392228751348278,-0.5366374326772759,0.03950153673541656,-0.5224982721176556,2.877656364100634,-0.03808666983382859,-0.8295220783771157,0.5930311065278099,0.011014151495354918,0
123745,15.54329448919301,0.4153721629144644,0.5317319970492382,-0.8844996744465736,-1.7133932759013368,-0.7251651432573331,0.5851016316059048,-1.2081195794687745,0.21463490370177682,-2.852658378116221,-1.0396600895663817,-0.2090772052242605,0.19399775159138602,-0.4829359271198814,1.3430410923505898,1.0013945212902746,0.6187378281795265,-0.03447265722475665,-1.4928049016824687,0.8070458300022143,-0.7818004536180835,-0.18076038967503819,0.1297230264354539,-1.1592202114228405,-0.19724108346972022,0.0354667318877022,-1.4703636331650387,-0.005432025899659793,-0.19993480092620944,0
161897,20.257322083592182,-1.447901309608269,-0.1411501060807548,-0.620336462996196,-0.357287962957233,-1.974354458287732,0.10569178916381745,1.5431282895298568,0.36549123521594157,-1.104706669713754,1.0065064175345082,-0.2586175007632347,1.218500873368673,0.9137160376245335,-0.4048083479226063,0.9871413214814806,0.7833226725632626,0.027052383544389838,0.35208768844156524,-0.18226440091677984,-0.858709257670321,-1.5634572680195942,-0.30261292925256933,0.47548816354376766,-0.2519726600424706,0.6516727680308643,0.7602202696506016,-1.2383606815108892,-0.8650772345481541,0
28885,17.441564109574042,-1.8311034034251135,-1.6031119612636267,-0.09831591633044608,-0.16963586199650027,-0.6759413713825794,0.1270025420272884,1.5464207428837697,-1.921221203348751,-0.030873399834184398,1.3490208126319336,-1.305638601186391,1.804708436697374,-0.44410166513582217,-0.2532940377797077,-0.7488285266547293,-1.4120085933720803,-1.3509932197432484,0.2779859247128963,-1.8268399272502334,-0.9295485636287543,-0.5057705827448256,0.5153056217542396,1.2511376412337263,-0.9924731301006882,-0.46724012058760644,-0.7560959040248436,2.5190847033960058,1.101182940034852,0
171128,46.88968669023633,0.09413964555729154,-0.6592531106282518,-0.12254122116290314,-1.284923015959157,-1.8783756435741494,0.2470828204680184,-0.596528262646648,-1.1733167993687543,0.15708492679112038,-2.4701404215536558,0.007612977605159943,-1.3157742749986672,-0.36291221635705384,-0.4562351781181554,-0.4795119987133787,-1.4248096410353956,1.1778202313507118,0.1499547112464426,0.54548924809974,-2.382643339780974,0.8225338330477555,-0.6939194350496714,-0.5399675486235294,-0.5203662457084323,-1.7131058103349206,1.3190001215932687,-0.09333973364025447,-0.6681888132361898,0
134275,76.530232263245,2.3013244093678478,-1.6960444257506324,-0.12107875437573229,-0.46046799070387895,0.8481882277496735,0.8515931271960203,0.5601559039864529,0.8599182812574698,-0.7620190728697972,-0.0876641229609596,1.3644720278480467,-0.7236326182241297,-0.4242077596736423,-0.6193515173592823,-0.16001417177756305,-1.592408211196613,-0.12356803465113844,0.8834120803369966,-0.07539411238229107,-0.641462667093845,-0.440376684470661,-1.0657608126661198,-0.2746257211248754,1.448299728493337,-0.15935470881987585,0.23538902694031,0.4924511645250919,-0.9124205229759227,0
133316,45.163736352692005,1.3557424322471545,-0.1053816364857617,-0.14833963642568643,1.9125660608765402,-0.15416317515502972,0.46400800957759186,0.4067377126517515,0.568064960081271,2.0148433126862373,0.18078259834767546,0.017684246317896994,-0.8314102132916459,-0.9071811523706906,0.9080364463088695,-0.25937388967043884,-0.32949190542408163,-0.279432322160554,-0.7693865842967025,-0.2233005300104416,-0.03901222575288659,-0.29836904001615683,-0.11640998306740939,-1.6055186037487674,-0.6364446374345534,0.6973319060623575,-0.6254829470213482,2.2478580563907404,0.3117382118167962,0
98322,31.1265797347244,0.3767202140771562,1.2582513994126294,1.9720200295250576,0.5221066081017556,1.783127959847306,1.3853366981868778,-0.7840114406933995,-0.7557757042900385,-0.47669498357415546,0.2170280199828101,-0.5350702809524198,-0.03228006580440543,0.2552686842260788,0.8033932355258853,-0.0592470221682041,1.451364002196117,0.6428764281257338,-0.25521510757169047,-0.7683505674042964,0.967718258865006,-0.6785341649983658,1.2228863677339297,-0.20410189812474291,-0.7954208768020481,0.11516009037034765,-0.19206247541503307,-1.9515162539640554,0.5558146388930664,0
